Id,SalePrice
1312,2.471031676087352e+188
2012,5.929829788308373e+176
506,inf
2865,inf
2367,5.83596667029161e+123
554,4.491490589299486e+180
238,1.2239997811373224e+218
1954,8.890463665239539e+186
2488,2.6739637182716956e+218
2291,3.389857587865052e+123
1969,3.9956796691112293e+164
2725,1.618103713355706e+281
1482,1.367041466230056e+153
2763,5.1954638493244305e+222
503,1.621526839903963e+256
1584,3.797914390621021e+256
1531,2.5453107466655697e+223
2210,2.4674117308457785e+224
459,3.7396963596976806e+244
556,3.5792515100863775e+183
1347,1.1432791082076863e+211
1290,1.8580659115248866e+134
1388,4.975617810096482e+196
1571,inf
2754,5.678957888655263e+192
765,2.4513961122913898e+232
2494,4.1089334681397726e+242
2870,inf
7,1.697158991466923e+185
1114,2.9580868947547708e+284
2418,2.4093201797473183e+281
291,4.486339074649947e+238
18,2.388185418554636e+289
39,1.4706163804087786e+285
1001,6.047329614522348e+217
2442,8.596883164165926e+248
616,5.003278027651758e+184
2680,1.032954601572008e+153
1414,4.18654696751303e+203
289,2.7146585853505208e+188
40,8.374694023835132e+265
860,3.942234037292706e+182
409,2.980060435196392e+166
673,6.021939825131691e+219
2427,3.74831461708215e+147
2036,8.269759376998423e+246
2564,1.3285310893853333e+228
642,4.952937505716347e+250
1008,3.298339325349565e+277
1908,1.4862591718679756e+258
2519,2.089569925955558e+172
1369,2.675198976945464e+190
2855,1.0129977099020861e+216
712,1.8115833166641823e+175
1943,9.591997566144199e+263
1958,1.5017932226861412e+228
107,6.941028602739565e+148
2295,inf
704,8.115408591441554e+218
676,5.0323142724375e+236
259,1.5086460686021747e+226
93,3.621155799217568e+290
106,1.2300894171204362e+224
2315,8.737036869155871e+233
1050,1.6309808084072677e+196
1095,6.17442072474191e+282
2709,1.6546878407532026e+232
758,2.2687826531401936e+202
1496,4.3859377660646175e+193
2370,5.295751178334922e+133
2458,2.2145952765062164e+263
2733,7.829859156430477e+226
161,inf
726,1.0190259377700397e+220
845,4.1457526037633156e+228
947,1.559837703929967e+258
2232,3.9851382061925463e+208
2563,2.6721018190176948e+225
2299,inf
211,1.5564402269360794e+213
605,1.7748971549837203e+263
1478,4.022576344889976e+228
2247,7.216345902792144e+214
2274,inf
2869,1.75917989841006e+286
967,1.1956036603612866e+241
2656,1.3078903843819244e+177
667,1.5468904932975144e+273
1042,7.22953871964596e+126
2023,3.692971984671612e+270
2447,4.1481828305356707e+304
2055,2.7570776221531993e+182
2275,1.0064585533119565e+302
2204,4.960356566185956e+197
1563,1.6096404543026878e+204
483,9.380751815154393e+189
796,1.298722477227122e+158
1526,5.554786620508568e+281
2042,7.620894605578841e+240
442,4.950905137534456e+302
1693,2.312685285321514e+307
1468,5.950808176626108e+239
1430,6.151380625086613e+253
2605,4.280654960483348e+286
1529,2.0600169063480955e+204
335,inf
1287,4.5329150696848467e+207
31,1.899088426686832e+126
1785,9.904618549033587e+260
82,8.143906428751213e+211
2620,4.3103823323009687e+251
252,9.611064344685786e+222
721,1.1408569247774057e+126
2165,1.885949295489679e+208
2316,2.3806649649734746e+244
775,4.9431353137454896e+179
1558,1.1265787189478813e+275
17,8.218230650231665e+261
1022,1.849400782550091e+303
925,1.1931443548820027e+192
438,1.517873166627598e+260
1270,1.8330719634322407e+219
1272,1.9536548915867568e+191
215,1.4972335374630913e+203
266,7.908626081911626e+242
2402,3.485304855818675e+262
1250,1.015117012034034e+188
1984,1.883707926078519e+175
1279,8.50810543085887e+205
377,inf
1252,6.240031720154476e+225
2156,1.7362968145495872e+270
499,inf
1374,inf
2898,8.664126942181247e+300
401,5.362095055438293e+207
2721,2.3689065275682783e+275
2078,inf
2589,1.0952726615402264e+238
1946,inf
1334,4.56287266863443e+170
2781,4.981603237565586e+274
431,1.1009602494693061e+307
576,1.318086953508568e+172
1474,2.2620782612310174e+228
2254,2.0302463737940787e+188
2155,2.7390613658637296e+271
885,6.718795239955814e+192
643,2.631370966538102e+195
1944,3.989059819873703e+196
480,7.191553302006199e+229
2845,6.013215203451184e+225
2387,inf
2407,4.471190916742448e+196
2527,6.69332350346321e+241
2514,6.141091720906528e+148
629,4.789532676703325e+261
80,1.1870564769523215e+238
1876,8.574315879674114e+228
1546,9.994057092972295e+164
2518,1.0775404974800245e+239
2347,1.0932289789965628e+226
783,inf
1322,4.182833894075001e+214
194,1.1424965186074152e+144
1770,1.3374494152400392e+300
2143,2.5058380498065944e+179
1229,1.6240776479205132e+281
511,1.3525249228065245e+266
46,1.3684056310280052e+202
1348,1.2421078489094576e+200
2465,3.7371746132321806e+207
387,3.204385404926629e+227
873,2.3846722870771874e+233
1918,7.26347139011394e+185
2764,1.2748699529994266e+254
2184,1.9830111276376437e+165
934,3.1827858845527965e+133
1920,2.699384234415596e+200
2631,6.579524159701433e+198
1768,inf
2040,6.923010917794339e+167
1749,3.608254532452396e+260
834,inf
1457,2.900997362131148e+263
79,5.258487237371279e+171
2302,3.8448037270420254e+184
1817,4.95764706845467e+199
2755,7.007667854509563e+254
359,3.152067808831303e+218
2059,3.998083017972327e+185
2092,2.1353568412233078e+301
2516,2.4853225822683042e+212
150,4.769538473679118e+218
1656,6.5213170085916896e+240
83,5.6707432496900564e+200
2411,6.972459548488091e+225
795,1.3526687913614409e+203
2312,3.894348176973588e+286
2917,9.340609911961097e+107
1624,5.2907794661376405e+208
2215,inf
1211,9.276223533917536e+216
1485,6.601706394291794e+152
1024,1.5172653521444731e+258
570,7.486586265366064e+178
2874,1.735398511702518e+190
700,1.6484720192649416e+233
2756,1.862392099575382e+226
2022,5.813954320499885e+237
583,2.1989719333901676e+269
2392,4.159415556716643e+297
2424,5.781048895217462e+163
212,8.219103145943877e+233
736,1.2891026295747952e+178
1610,1.8646953506743784e+264
890,1.439312933172223e+224
467,1.3494970136091574e+246
578,8.470523411262505e+265
1747,8.094750439154864e+278
1149,2.8302732632010375e+200
2758,6.187341453581927e+306
857,2.0736790665302626e+176
2219,7.634904583727585e+290
733,6.757455632116084e+188
2909,3.9268907394329886e+139
1798,3.210090891645355e+240
235,inf
2366,3.423217890044524e+147
1027,8.781205928169819e+213
1195,2.7348805101937284e+184
1303,1.1874098997613328e+143
148,2.5336191552629353e+247
608,1.0352451001112176e+240
2515,2.590797015157079e+216
821,1.866623258738061e+246
2500,inf
745,3.6123958754597915e+165
741,2.386111715103074e+190
1611,inf
2532,2.321966147678423e+203
1081,3.939144572185678e+190
1692,inf
2520,2.0905892630424735e+158
276,4.929770224954058e+228
1992,4.661493550288447e+215
663,9.432241980285289e+133
418,1.149341819615663e+127
1733,1.18971593389968e+229
2359,3.1600188015221693e+221
253,1.2855465499154713e+194
1518,5.922191807356376e+239
2035,8.090853019150681e+207
2919,1.3060127541775731e+119
1540,1.1962241836659566e+283
2120,3.373227810898802e+253
1674,2.9947373301004637e+169
256,1.9264880479367627e+202
2361,1.3515548692814606e+189
978,5.519842991488642e+107
2280,2.1717691263071243e+166
2095,8.39336007915097e+265
1709,3.7333542343904134e+305
2801,2.3326623322055305e+265
1246,2.277209418413506e+211
2373,5.476229200122317e+116
1055,6.042538800405375e+280
2017,1.8217629133373678e+180
1099,7.751022025101841e+258
1344,7.193723235113511e+149
835,inf
1117,1.936771005171708e+252
2043,4.3645536066262054e+139
2085,8.364038829638424e+148
410,9.85311242256221e+155
2650,1.8808283591196464e+150
2867,9.419197834403181e+275
1668,1.283456010501559e+202
1161,6.753954796560927e+153
2122,2.4292524506601225e+230
2539,2.163087786458256e+215
1047,6.305996446032639e+160
1445,2.02598247056959e+194
541,5.023699911816864e+238
569,6.2263237726195264e+190
1276,5.11547107319321e+167
918,1.0519441197804441e+181
326,1.0861900173481428e+244
1936,1.0110952480103539e+184
895,1.7433220314572714e+165
257,1.9498554712058246e+224
1241,2.405425450284457e+280
1545,1.3524230632914995e+173
1189,2.798965321762006e+238
270,5.651814404568681e+152
2066,inf
693,4.666125513169278e+210
1259,3.9483010364368204e+234
2916,5.310740089295179e+255
2321,5.78984289248709e+306
1977,5.757590283438529e+161
1895,2.6701221024192855e+235
1240,1.864729567080433e+221
85,1.7901291349554314e+242
1823,4.3383657400996076e+194
825,1.318480414081727e+287
110,1.9481763124579184e+227
697,8.879643334213882e+262
2297,1.9207108146219895e+170
1231,6.338517584420566e+199
1355,3.2872423080861476e+220
968,inf
584,4.97553003652411e+285
1315,1.038563911611328e+184
1606,2.5215278410119976e+173
206,3.3101997772861874e+177
1685,1.6579306572754567e+293
2016,7.468312581759359e+185
869,1.4187914116859416e+254
2135,1.6787102333801704e+223
2346,inf
2430,1.7472914293752742e+192
2198,1.837931954733157e+195
2652,2.0362908773367405e+171
27,1.001684374824808e+193
241,1.1009010987038666e+222
906,3.852541747435815e+187
1506,2.2467990279597764e+218
2098,inf
1435,2.914289578384858e+235
2213,4.8922296461066526e+240
1274,2.7146779294722768e+200
743,4.40518231707502e+149
1737,6.251366399198168e+214
2797,2.4263377112517372e+277
2185,2.0903150157922215e+174
58,3.016491908712174e+199
830,4.881768870345983e+203
808,1.7930000031774497e+197
680,5.212554855862982e+218
1153,7.022290637414716e+193
1291,4.301335363911897e+180
1818,7.429446683163387e+236
2161,1.0346814137077178e+204
1883,2.2329695353163872e+197
350,5.6541102495106925e+292
2473,5.822789472367443e+239
295,inf
293,1.233736519065061e+268
859,2.158101079756139e+253
288,4.0259164313339997e+179
1578,1.0189865966412181e+213
102,1.7806265592256438e+165
2831,7.028561201556848e+163
1030,1.1579772664630604e+234
2551,3.3260803624184123e+233
1286,6.46201044286408e+228
958,1.716564914155213e+284
776,1.0166727351714055e+193
72,8.36837571634423e+256
2263,1.1783428955444932e+249
1866,1.721028139806757e+209
2876,8.098044540962973e+153
2146,1.0975019742820814e+255
103,4.0600815617780427e+155
1500,2.234513081948772e+152
492,inf
167,7.078856054268937e+197
2597,6.549173169065108e+155
2685,5.526895568602783e+170
1035,6.2374608249470365e+211
1220,9.890498683669843e+149
2602,6.92106278409526e+202
2159,2.4944537756502423e+225
695,4.127106920421663e+253
1109,2.0742656228631963e+280
640,inf
1652,2.6113112209892006e+218
2090,inf
1188,3.481066415309715e+262
2345,inf
1059,inf
2751,1.6274531528605675e+258
128,1.74224642091932e+282
1523,7.628304259951488e+222
2925,inf
2145,3.149590176582799e+288
1121,2.4918902563014748e+215
566,2.7176954237175796e+230
565,1.4699649309575165e+264
1331,3.621587635857027e+209
2928,3.45089573726606e+209
156,5.2312500503265706e+213
797,6.375287671746377e+251
327,3.948716603283543e+129
2859,inf
1453,1.4854821449903508e+173
1762,inf
1868,6.940192860520277e+256
1760,3.928993246423866e+229
1113,1.4875424878732216e+259
1812,1.539077764655907e+260
117,5.820622389708718e+229
1142,2.510427130699765e+241
2342,inf
927,1.8406390320170545e+200
2478,1.4429935043871933e+225
655,3.291149162894557e+148
2064,2.9435087844087825e+182
369,inf
2239,7.2112374613671645e+186
2732,8.802059943626677e+201
1653,2.312720857339948e+243
959,2.905664710164606e+263
2395,1.510259440181161e+300
1412,3.164364368191757e+199
271,2.807121291872313e+251
1484,8.243935775305489e+152
1497,4.594876309103004e+198
552,1.7656401029510753e+219
2,3.103341488695612e+220
1855,inf
4,6.42024292257604e+293
2292,4.483153758016231e+227
134,2.9915495085065424e+205
646,2.5716998512170517e+208
42,3.0643746014411003e+264
532,8.242100323377517e+234
713,3.986132406348822e+164
2561,9.475302056834157e+223
2360,3.1047463003905623e+262
1333,7.3416348471209915e+168
1407,inf
2892,inf
574,2.2090457430347886e+176
1227,2.620209186671089e+246
2591,inf
1476,2.2657455469917476e+229
1125,1.0229505263327663e+245
1446,2.6887949317646994e+196
408,9.416189932113187e+135
1101,inf
2251,1.5947223352133648e+237
373,8.691277862791277e+257
2554,2.7395632827561037e+202
2382,8.891786327853124e+300
1985,1.4459784293964828e+164
519,6.864183131367567e+223
1093,8.460321681675945e+240
864,1.4882126882204638e+280
2889,1.591679234185039e+222
2308,3.746920023475404e+282
986,3.298414275095408e+265
1302,9.242784647769934e+220
585,2.4407818812469638e+253
2708,4.1166832541039945e+201
147,2.9634159570361796e+234
1441,1.6910171330790968e+273
383,1.9232135877725055e+250
285,4.01315650365015e+224
181,6.178452732512346e+199
358,2.3030349443309633e+222
780,inf
258,1.0862548540281158e+231
1865,1.9112121498296022e+263
692,4.169375395956059e+158
2902,4.971945861338477e+299
508,3.7894568411803275e+259
2638,1.4214191059967213e+235
36,2.7975664426313443e+152
611,1.610061394496628e+256
2281,inf
1678,1.2210395224706976e+133
1696,inf
1557,1.8811618333634671e+151
2180,1.8321230701207987e+198
1726,2.0887469992836495e+189
951,8.512289587279117e+207
267,1.0101915254978447e+248
2706,1.1986161330647405e+243
2221,inf
1357,3.264858069683836e+233
2901,inf
347,7.962576946729092e+215
2164,1.6490854074368868e+214
1586,6.93895431663585e+300
360,3.5092981059623057e+189
1769,2.4261599366502464e+261
2617,3.559136854053236e+239
1879,4.55048679394866e+251
991,3.7539084517625614e+302
1535,7.502597770586001e+210
1191,7.862447710594858e+237
1579,7.552694573091246e+247
1882,3.29355753407687e+233
1510,2.5209128974866782e+207
2196,7.441850242465257e+289
1845,1.3200227338170951e+155
2336,inf
942,1.2112018645073247e+170
861,1.651746824236363e+173
2555,4.501610387578325e+164
1392,1.6639851609403285e+272
2099,8.537040220952473e+237
1543,5.0839473680407913e+126
948,inf
1239,1.2885381133378556e+243
22,8.73688179219264e+230
2796,4.433193199416693e+240
2747,9.409264337302581e+249
92,1.7615313209353824e+297
210,2.0628917391555685e+301
1858,4.9156830729184643e+173
2228,1.0471992191215116e+156
447,2.5686224826436053e+231
827,1.3307982572075832e+248
1649,6.9646275933260185e+267
682,2.841786606674281e+204
2698,8.547407642095861e+179
494,3.508161085067984e+196
214,1.7284866530013677e+204
2441,1.0248230418283545e+284
2679,1.1343551330750736e+173
1336,2.0307815410824944e+162
465,5.963002058001536e+228
1524,3.276318019361706e+207
2543,5.254620508826234e+193
631,1.5851288411209485e+212
2452,5.114863438308067e+282
228,1.189291654376164e+238
126,4.0800527175680872e+295
1092,6.581483142699023e+212
1122,2.384146249479425e+214
932,inf
1980,2.9775464443075352e+209
2171,1.537062295799378e+217
551,7.706878192329963e+223
2768,7.31508260557089e+256
2056,6.163449592358622e+170
1159,inf
2645,4.1646888712051846e+222
1174,1.7192416393950813e+151
2266,3.1240810117300257e+285
2462,inf
1219,2.9404721176571194e+230
2922,1.885191221382375e+282
118,6.772745255064437e+223
474,1.9111743370073034e+149
2576,2.436940646484713e+248
872,4.14511301052028e+298
1077,2.541538739481759e+190
1536,3.568876624664435e+196
1150,6.712314305296978e+191
2341,1.069358577737864e+287
1931,4.925590251318051e+230
2785,4.508368253257884e+207
2538,1.1528675742103094e+215
597,5.048560514097909e+259
464,4.082487594872271e+162
233,inf
2169,1.0524481231509825e+212
2123,1.277621605509418e+220
1867,9.800182410737868e+251
137,inf
515,2.991178035585373e+239
933,5.0798911117118024e+120
2784,2.810119745660507e+230
972,1.2504677743393315e+177
599,8.717743062574577e+223
2614,2.032118277636512e+176
2582,5.310414536594966e+185
1409,inf
175,2.6574579578994297e+186
352,4.472013744790492e+212
976,3.7857381262025507e+108
2134,1.5232395518249302e+244
984,3.6290554974381085e+189
2396,6.390888992408777e+300
1673,1.6040688958048716e+142
404,2.5491748248661707e+154
607,2.639620058653031e+220
814,3.4577933191304513e+204
868,6.729738833433844e+221
2271,1.3586996421611696e+213
1633,2.8357836586520894e+218
337,1.6598358415079148e+248
2765,inf
1746,3.001830947194912e+297
368,6.943848269629237e+286
2806,7.176928266635996e+229
1662,8.202867051420077e+235
1234,1.3702042420178604e+301
1373,5.334393940119018e+198
1672,5.049443335048359e+194
1939,2.491298772612934e+194
